rater_id,n_ratings,consensus_agreement,expected_by_chance,p_above_chance,median_rt_ms,agreement_audio,agreement_visual,agreement_audiovisual,q_bh,at_chance
SSI_1131919856,90,0.548148148148148,0.2315189086376144,1.4467404096017575e-10,13687.5,0.5611111111111112,0.55,0.5333333333333333,1.614612526567882e-10,False
SSI_1149172667,90,0.7462962962962963,0.224331107597679,1.6370610917786061e-25,3622.0,0.5777777777777778,0.7611111111111111,0.9,1.2696318245127413e-24,False
SSI_1156486212,90,0.6740740740740742,0.22838914700139357,1.5769548570626484e-19,2595.0,0.5444444444444445,0.6444444444444444,0.8333333333333334,3.518265493884977e-19,False
SSI_1074548175,90,0.735185185185185,0.21311631314863197,7.550150158573227e-26,3573.5,0.7277777777777779,0.7277777777777779,0.75,6.449869471422032e-25,False
SSI_1079484864,90,0.4814814814814815,0.21585268502755275,3.402255769096304e-08,6570.5,0.39444444444444443,0.5666666666666667,0.48333333333333334,3.548979865030858e-08,False
SSI_1108107529,90,0.6481481481481481,0.2156679179475352,2.714417756547029e-18,3664.0,0.5333333333333333,0.7333333333333333,0.6777777777777777,5.054361721985055e-18,False
SSI_1123289069,90,0.5981481481481481,0.20523495908807218,3.871456624235907e-16,3576.5,0.5,0.6666666666666666,0.6277777777777778,5.82387224938936e-16,False
SSI_1131951077,90,0.6814814814814815,0.21091584082466525,2.315798774846798e-21,5875.0,0.5944444444444446,0.7333333333333333,0.7166666666666667,7.027945847143761e-21,False
SSI_1131975029,90,0.4592592592592592,0.2095068221950454,1.5370628274056705e-07,5814.5,0.34444444444444444,0.4666666666666667,0.5666666666666667,1.5897732799966355e-07,False
SSI_1134411649,90,0.8092592592592592,0.21606929469367223,4.2347736948556986e-33,2914.5,0.6833333333333333,0.8777777777777779,0.8666666666666667,8.621293447110393e-31,False
SSI_1152433277,90,0.4129629629629629,0.22187739082818878,4.433912666320475e-05,6972.0,0.3333333333333333,0.3055555555555555,0.6,4.4983590713542025e-05,False
SSI_1158722960,90,0.7166666666666667,0.21690872932781838,1.881045751179577e-23,3326.0,0.55,0.7333333333333333,0.8666666666666667,8.803438256957291e-23,False
SSI_1163641391,90,0.6018518518518519,0.2175642440506838,5.227208472401704e-15,3992.5,0.48333333333333334,0.6111111111111112,0.711111111111111,7.259846673153703e-15,False
SSI_1079230783,90,0.5944444444444444,0.19677769887728644,5.781959293349915e-17,5243.0,0.43333333333333335,0.6333333333333333,0.7166666666666667,9.518414119712832e-17,False
SSI_1079533328,90,0.5833333333333334,0.22324579593568059,4.1043237181359093e-13,4826.5,0.38333333333333336,0.55,0.8166666666666667,5.087195760226295e-13,False
SSI_1103130045,90,0.5222222222222223,0.19838074443625095,8.682013430465608e-12,4845.5,0.35,0.5666666666666667,0.65,1.0085667527640267e-11,False
SSI_1106414639,90,0.3953703703703703,0.19803153811112897,8.581441717202029e-06,9973.0,0.3777777777777777,0.375,0.43333333333333335,8.742477946257113e-06,False
SSI_1113981793,90,0.5648148148148148,0.19420614135798533,6.331943791199823e-15,4344.0,0.4444444444444445,0.5666666666666667,0.6833333333333333,8.759308426897603e-15,False
SSI_1131852721,90,0.5,0.1994155125783905,1.89770873347611e-10,7759.5,0.2833333333333333,0.5,0.7166666666666667,2.109236777016441e-10,False
SSI_1155512177,90,0.5027777777777778,0.19329698600123207,6.499559031197195e-11,3676.0,0.3333333333333333,0.575,0.6,7.313875040633232e-11,False
SSI_1156127248,90,0.6333333333333333,0.1980886103094619,2.804890143455595e-19,6953.0,0.5833333333333334,0.5333333333333333,0.7833333333333333,6.021394218332178e-19,False
SSI_1156640352,90,0.5398148148148147,0.19228502819343837,1.1683064862324255e-13,5832.0,0.4444444444444444,0.575,0.6,1.4919878441535887e-13,False
SSI_1159830081,90,0.6481481481481481,0.19211189809293466,8.346514570130576e-21,5916.0,0.6611111111111111,0.5,0.7833333333333333,2.2656150105365553e-20,False
SSI_1162553783,90,0.65,0.1985408719718143,4.388026088999109e-20,3527.0,0.6,0.5666666666666667,0.7833333333333333,1.0773816819522436e-19,False
SSI_1074571481,90,0.6222222222222222,0.18248940153977344,3.6777333632855693e-20,3484.5,0.5666666666666667,0.5166666666666667,0.7833333333333333,9.149391656320414e-20,False
SSI_1079199766,90,0.6111111111111112,0.18293822394994066,2.982946424147522e-19,6175.0,0.5333333333333333,0.6333333333333333,0.6666666666666666,6.381206754984585e-19,False
SSI_1106215610,90,0.5944444444444444,0.18744249789514392,6.28331908868529e-18,3740.0,0.6833333333333333,0.5666666666666667,0.5333333333333333,1.1286873921807474e-17,False
SSI_1125388129,90,0.5972222222222222,0.1906650224006587,1.3722528290810833e-17,3026.0,0.5666666666666667,0.525,0.7,2.3809756118217944e-17,False
SSI_1127519364,90,0.5259259259259259,0.18426532852782138,5.59247920199831e-13,3062.5,0.5333333333333333,0.42777777777777776,0.6166666666666667,6.872448033441586e-13,False
SSI_1131940362,90,0.6129629629629629,0.18279738320114128,2.876095459381778e-19,4749.0,0.5833333333333334,0.4944444444444444,0.7611111111111111,6.168833368981285e-19,False
SSI_1148252776,90,0.6509259259259259,0.1883173618845214,3.7972489759203355e-22,7025.5,0.5833333333333334,0.6694444444444445,0.7,1.3444462678512145e-21,False
SSI_1153773369,90,0.3518518518518518,0.18666176236048687,0.00011650221376218268,6323.5,0.6,0.2944444444444444,0.1611111111111111,0.00011795064576088366,False
SSI_1156997461,90,0.625,0.18410072912146327,5.63584093015144e-20,2618.0,0.55,0.6416666666666667,0.6833333333333333,1.3632039002336603e-19,False
SSI_1162255885,90,0.55,0.18301940041695874,2.9759100452522665e-15,3575.0,0.31666666666666665,0.6333333333333333,0.7,4.192703714274099e-15,False
SSI_1079194547,90,0.7148148148148148,0.20609347820003027,1.010007760121639e-24,4892.0,0.8111111111111111,0.7,0.6333333333333333,6.375837100716186e-24,False
SSI_1106329728,90,0.6981481481481481,0.20492999941667583,6.752670183027189e-24,5171.0,0.8111111111111111,0.5833333333333334,0.7,3.433789635220178e-23,False
SSI_1125244677,89,0.6179775280898876,0.2072969247459457,5.018806967043693e-17,7046.0,0.75,0.5517241379310345,0.55,8.290023948943708e-17,False
SSI_1131995689,90,0.6148148148148148,0.19720220206550698,1.0165693640049988e-17,3401.0,0.7666666666666667,0.5333333333333333,0.5444444444444444,1.7853910541079887e-17,False
SSI_1132271252,90,0.6555555555555556,0.2044399101950562,2.6333894478685075e-20,3509.0,0.75,0.55,0.6666666666666666,6.694454132302563e-20,False
SSI_1132273826,90,0.5611111111111111,0.204742459018107,2.8490953257094516e-13,3600.0,0.5666666666666667,0.6,0.5166666666666667,3.5584559717322035e-13,False
SSI_1148265728,90,0.5814814814814814,0.206772073002511,1.653248748251626e-14,6452.5,0.5777777777777777,0.6,0.5666666666666667,2.21794985830792e-14,False
SSI_1150435653,90,0.6111111111111112,0.20179258375843503,2.9639499079070557e-17,3744.5,0.6166666666666667,0.5833333333333334,0.6333333333333333,4.990302980714636e-17,False
SSI_1162549950,90,0.4925925925925925,0.20045178117859128,8.964847931939288e-10,7330.5,0.5,0.5333333333333333,0.4444444444444445,9.768565342429832e-10,False
SSI_1088535077,90,0.6722222222222223,0.20697459269307272,6.6213495954248154e-21,5253.5,0.7277777777777777,0.6,0.6888888888888889,1.8381769388207754e-20,False
SSI_1131934614,90,0.7027777777777778,0.21617863003795654,1.343136358032856e-22,5890.5,0.6361111111111111,0.861111111111111,0.611111111111111,5.292390520442366e-22,False
SSI_1132078786,90,0.5462962962962964,0.2196489113586698,2.01537218914221e-11,4397.5,0.35,0.711111111111111,0.5777777777777777,2.3039561338672995e-11,False
SSI_1132123842,90,0.5731481481481482,0.21569942756682012,9.806495874492423e-14,5635.5,0.44166666666666665,0.5777777777777777,0.7,1.2612018146682293e-13,False
SSI_1132987820,90,0.6333333333333333,0.20660202389875648,2.189906378324599e-18,3356.5,0.5055555555555556,0.7666666666666667,0.6277777777777779,4.1248583517710065e-18,False
SSI_1141933312,90,0.5740740740740741,0.20633320587869347,1.5108540793127686e-14,5148.0,0.5111111111111112,0.6666666666666666,0.5444444444444445,2.0324980813662413e-14,False
SSI_1151208233,90,0.5740740740740742,0.2051950831506652,1.1947703046173688e-14,3000.5,0.5611111111111111,0.5611111111111111,0.6,1.6179733116298404e-14,False
SSI_1154909684,90,0.5935185185185186,0.2236513410891842,9.037068114527826e-14,4308.5,0.5527777777777778,0.5666666666666667,0.6611111111111111,1.1662735025774685e-13,False
SSI_1155260483,90,0.55,0.21437427864214276,1.7689271330705153e-12,6925.0,0.5,0.5833333333333334,0.5666666666666667,2.1246258535355303e-12,False
SSI_1162593721,90,0.6074074074074075,0.20719870886426786,1.0064229987768591e-16,2345.5,0.5111111111111112,0.7333333333333333,0.5777777777777777,1.6228986046282947e-16,False
SSI_1079264986,90,0.5796296296296297,0.2305095808461977,1.5344058243080698e-12,3078.5,0.5777777777777777,0.6,0.5611111111111111,1.8502238049282402e-12,False
SSI_1079276862,90,0.5833333333333334,0.22988062760283112,1.3718662441325861e-12,4883.5,0.5833333333333334,0.6333333333333333,0.5333333333333333,1.6586503575366829e-12,False
SSI_1083767783,90,0.6592592592592592,0.22397864325547473,2.7081409892214563e-18,6086.0,0.711111111111111,0.6333333333333333,0.6333333333333333,5.046520546657527e-18,False
SSI_1097914025,90,0.5537037037037037,0.22945403388877258,2.49904836143488e-11,5700.0,0.5333333333333333,0.48333333333333334,0.6444444444444444,2.8449092017639383e-11,False
SSI_1131881426,90,0.6666666666666666,0.21716186840409596,8.099479785143934e-20,3703.0,0.7166666666666667,0.6666666666666666,0.6166666666666667,1.893495609101113e-19,False
SSI_1131951818,90,0.5777777777777777,0.2227919748084893,3.7725876887635946e-13,3222.5,0.45,0.6333333333333333,0.65,4.680767762137868e-13,False
SSI_1136550844,89,0.6273408239700374,0.22461241156555725,3.4711209667620395e-16,2591.0,0.5833333333333334,0.4827586206896552,0.8111111111111111,5.253995366666458e-16,False
SSI_1136926005,90,0.637037037037037,0.2258144452637957,1.582237084000178e-16,5013.0,0.47777777777777775,0.6666666666666666,0.7666666666666667,2.480318571604421e-16,False
SSI_1159189505,90,0.5907407407407407,0.23192336638050068,4.2159783255323497e-13,5025.5,0.4611111111111111,0.5833333333333334,0.7277777777777777,5.22029145933884e-13,False
SSI_1163073754,90,0.5055555555555555,0.22436619134178373,2.6941529799973446e-09,4930.0,0.4,0.45,0.6666666666666666,2.8956514430855754e-09,False
SSI_1091164469,90,0.6833333333333333,0.19352272485881364,2.514950612797553e-24,3735.5,0.65,0.7333333333333333,0.6666666666666666,1.418943267220421e-23,False
SSI_1098647958,90,0.6444444444444445,0.20469614712716233,2.0266569487656081e-19,3572.5,0.5166666666666667,0.6833333333333333,0.7333333333333333,4.416701985579287e-19,False
SSI_1113389732,90,0.6777777777777778,0.20371793276666594,3.6022887125670064e-22,2876.5,0.65,0.6833333333333333,0.7,1.2884906771304826e-21,False
SSI_1129679321,90,0.75,0.2027516040571037,2.963956887029299e-29,3982.5,0.6333333333333333,0.7833333333333333,0.8333333333333334,8.9394403395217e-28,False
SSI_1131323636,90,0.7166666666666667,0.19448083476719802,3.5713869408897393e-26,2351.0,0.6833333333333333,0.7333333333333333,0.7333333333333333,3.481404687027239e-25,False
SSI_1131868683,90,0.6388888888888888,0.20770867915519825,4.2008268145967545e-19,4048.0,0.6166666666666667,0.6333333333333333,0.6666666666666666,8.786489647311533e-19,False
SSI_1142036689,90,0.75,0.2029979152062489,3.197660040796421e-29,3040.0,0.7833333333333333,0.7,0.7666666666666667,9.526687170323972e-28,False
SSI_1149269543,90,0.5537037037037037,0.21177833446457758,1.0931950036994162e-12,2833.5,0.4777777777777778,0.5833333333333334,0.6,1.3253972178847016e-12,False
SSI_1152185099,90,0.6388888888888888,0.18750552556325345,2.4396296885018104e-21,4597.5,0.55,0.5666666666666667,0.8,7.37491420630705e-21,False
SSI_1155603574,90,0.6555555555555556,0.2033685452064411,2.0117375879912827e-20,5538.5,0.5166666666666667,0.6833333333333333,0.7666666666666667,5.2007142089552425e-20,False
SSI_1159871444,88,0.5113636363636364,0.20197683491230875,1.1222035296745796e-10,4847.0,0.5,0.5666666666666667,0.4642857142857143,1.2547108572059488e-10,False
SSI_1079191652,90,0.7,0.21486647103391002,9.565758367216766e-23,4223.5,0.55,0.7333333333333333,0.8166666666666667,3.881918221114711e-22,False
SSI_1079346267,90,0.7388888888888889,0.21817639722148882,3.052984555688694e-25,4391.0,0.6833333333333333,0.6666666666666666,0.8666666666666667,2.206639428860201e-24,False
SSI_1079707770,90,0.49444444444444446,0.22010885233166128,1.825263840169072e-08,3836.0,0.43333333333333335,0.4666666666666667,0.5833333333333334,1.9121438943109102e-08,False
SSI_1091493610,90,0.8222222222222222,0.21855388043743243,5.916555523213884e-34,2272.0,0.7166666666666667,0.85,0.9,2.3982012403285633e-31,False
SSI_1106408982,90,0.5666666666666667,0.214927138430912,4.1555592358516064e-13,7158.0,0.5833333333333334,0.5666666666666667,0.55,5.148088850499733e-13,False
SSI_1121274015,90,0.7222222222222222,0.21790775622175898,2.705513389674106e-24,3623.0,0.5,0.8166666666666667,0.85,1.5159562410490463e-23,False
SSI_1122538840,90,0.6,0.2197751690038408,8.172949043555444e-15,7227.0,0.5666666666666667,0.6333333333333333,0.6,1.1160712416660675e-14,False
SSI_1131948847,90,0.6888888888888889,0.21809382988042533,1.7830557059087616e-21,4336.5,0.6,0.7,0.7666666666666667,5.5349492878463844e-21,False
SSI_1132104693,90,0.7277777777777777,0.2208521607101854,6.297047678533035e-25,3580.5,0.6,0.7833333333333333,0.8,4.214708898261974e-24,False
SSI_1079570023,90,0.7722222222222223,0.19722199462465118,3.0004426420335276e-32,5848.5,0.7666666666666667,0.8166666666666667,0.7333333333333333,3.7217093921385514e-30,False
SSI_1099487434,90,0.7222222222222222,0.20781934215198056,1.6995141655197324e-25,9109.5,0.7166666666666667,0.7666666666666667,0.6833333333333333,1.3056330523159454e-24,False
SSI_1106298644,90,0.6833333333333333,0.20166328304944328,2.451010527606124e-23,5773.5,0.6666666666666666,0.8833333333333333,0.5,1.1150500407712778e-22,False
SSI_1131916000,90,0.7370370370370369,0.19422225020829392,2.8791091685232535e-28,8041.0,0.711111111111111,0.8333333333333334,0.6666666666666666,5.812945205539098e-27,False
SSI_1132205355,90,0.6240740740740741,0.1958808632927603,1.1219432706282927e-18,4828.0,0.611111111111111,0.6611111111111111,0.6,2.1892231710422677e-18,False
SSI_1132223066,90,0.6537037037037037,0.2011143177080014,1.1352920633488118e-20,4758.5,0.55,0.6944444444444444,0.7166666666666667,3.0278586362021255e-20,False
SSI_1132288545,90,0.7722222222222223,0.20545172048590565,4.287203713855051e-31,3464.0,0.7666666666666667,0.7833333333333333,0.7666666666666667,3.611599542395824e-29,False
SSI_1146668401,89,0.5299625468164795,0.20534207471671945,1.824503883410567e-11,4433.0,0.6777777777777777,0.5444444444444444,0.3620689655172414,2.090648680662296e-11,False
SSI_1150537958,90,0.7037037037037036,0.1965923248704127,6.49691275014614e-25,3261.5,0.711111111111111,0.7833333333333333,0.6166666666666667,4.3366005050838854e-24,False
SSI_1155711496,90,0.6814814814814815,0.20083105988648445,1.6711883264443946e-22,2925.5,0.5666666666666667,0.7944444444444444,0.6833333333333333,6.449783699057908e-22,False
SSI_1079188905,90,0.7166666666666667,0.2016731203222377,2.904355374164275e-25,5059.5,0.7833333333333333,0.7666666666666667,0.6,2.1054421896389686e-24,False
SSI_1079232737,90,0.6111111111111112,0.19778203638121888,1.1656478052401053e-17,4968.0,0.7333333333333333,0.65,0.45,2.035509355397839e-17,False
SSI_1079436129,90,0.6944444444444444,0.19783688739584881,8.519172309326377e-24,4885.0,0.6666666666666666,0.7666666666666667,0.65,4.256101830610294e-23,False
SSI_1079441709,90,0.6333333333333333,0.2044654390559455,1.3202909321929942e-18,6008.0,0.6166666666666667,0.6333333333333333,0.65,2.5437466461730956e-18,False
SSI_1103050704,90,0.6333333333333333,0.1970599704426621,2.1724731544101853e-19,2904.0,0.7,0.6333333333333333,0.5666666666666667,4.721843341836372e-19,False
SSI_1131929073,90,0.6055555555555555,0.20093163272428224,1.4896138792767715e-16,3465.0,0.55,0.5666666666666667,0.7,2.3417803777819515e-16,False
SSI_1140093782,90,0.6611111111111111,0.20330021535787948,2.588345760846722e-21,5304.0,0.5,0.8166666666666667,0.6666666666666666,7.777772071031416e-21,False
SSI_1143780761,90,0.7611111111111111,0.19992587905768536,1.2317918961197209e-29,6698.5,0.7333333333333333,0.8166666666666667,0.7333333333333333,4.298953717457826e-28,False
SSI_1152278592,90,0.7222222222222222,0.2032725496086839,4.6419058915970333e-26,2505.0,0.65,0.7833333333333333,0.7333333333333333,4.311854027821883e-25,False
SSI_1160402303,90,0.6333333333333333,0.19987087631134134,4.350548523867837e-19,4216.5,0.5833333333333334,0.6166666666666667,0.7,9.068592187550448e-19,False
SSI_1080382625,90,0.6666666666666666,0.19775310620107286,6.032103414750619e-22,4601.5,0.5666666666666667,0.7,0.7333333333333333,2.0552899082616127e-21,False
SSI_1084956507,90,0.5759259259259258,0.18967041680027488,4.0823683439076734e-16,3131.0,0.42777777777777776,0.7333333333333333,0.5666666666666667,6.133595242414788e-16,False
SSI_1105402150,90,0.4314814814814815,0.1925324815452088,1.5303166963942126e-07,7775.5,0.3444444444444444,0.43333333333333335,0.5166666666666667,1.5834661962266247e-07,False
SSI_1106240570,90,0.6148148148148148,0.18537951979272774,5.584075813049998e-19,4775.5,0.5611111111111111,0.6833333333333333,0.6,1.142537454881168e-18,False
SSI_1122341257,90,0.6222222222222222,0.19652890944347845,1.3142958182680487e-18,3219.0,0.5,0.6833333333333333,0.6833333333333333,2.5341946993124257e-18,False
SSI_1132185786,90,0.6388888888888888,0.20043230894195455,7.064084549630347e-20,2861.0,0.5,0.7,0.7166666666666667,1.675491121820091e-19,False
SSI_1132302145,90,0.7333333333333333,0.19560316896742522,4.413819655165073e-28,6898.5,0.5666666666666667,0.8666666666666667,0.7666666666666667,8.231268257685705e-27,False
SSI_1151609852,90,0.6944444444444444,0.19567997050335478,4.646875570199484e-24,6022.0,0.5833333333333334,0.85,0.65,2.4361195317590857e-23,False
SSI_1154575848,90,0.6555555555555556,0.19060090310716207,7.099934979360538e-22,5851.0,0.5333333333333333,0.7333333333333333,0.7,2.3891379000795862e-21,False
SSI_1157879937,90,0.6425925925925926,0.19723897171754573,3.1518637295495885e-20,4564.0,0.4444444444444444,0.7666666666666667,0.7166666666666667,7.929972287630942e-20,False
SSI_1074856056,90,0.7277777777777777,0.22484811655423348,1.8224531353656347e-24,5586.0,0.7,0.7833333333333333,0.7,1.0676865730691235e-23,False
SSI_1079321312,90,0.4981481481481481,0.2262296085220623,1.2649611052045229e-08,8134.5,0.35,0.6333333333333333,0.5111111111111111,1.3307962230997224e-08,False
SSI_1080424446,90,0.7222222222222222,0.22948273647134748,5.431022608508521e-23,4366.0,0.65,0.75,0.7666666666666667,2.32364067120601e-22,False
SSI_1091944383,90,0.7133333333333334,0.22545199866071475,1.6864961826119598e-22,3615.0,0.7233333333333333,0.7333333333333333,0.6833333333333333,6.49859648914987e-22,False
SSI_1094222015,90,0.6333333333333333,0.23328995492219368,7.414873384790322e-16,7297.0,0.5166666666666667,0.7166666666666667,0.6666666666666666,1.0912370890989612e-15,False
SSI_1097599283,90,0.6892592592592592,0.2205004364815641,3.236182765280193e-21,3669.5,0.69,0.65,0.7277777777777779,9.583023631005468e-21,False
SSI_1107001039,90,0.7522222222222222,0.22649748074777437,2.880565757226664e-26,5833.0,0.7233333333333333,0.7833333333333333,0.75,2.8490777914594087e-25,False
SSI_1116405300,90,0.6333333333333333,0.2275179119288439,2.2624010225901915e-16,3969.5,0.5666666666666667,0.7166666666666667,0.6166666666666667,3.482700502953899e-16,False
SSI_1131949666,90,0.6444444444444445,0.2246827795631543,2.0349250640100954e-17,7714.5,0.65,0.5833333333333334,0.7,3.488646969387132e-17,False
SSI_1132891440,90,0.7481481481481481,0.2313073861986856,1.039449879526944e-24,2946.0,0.6333333333333333,0.7833333333333333,0.8277777777777778,6.511220655600831e-24,False
SSI_1156924244,90,0.4425925925925926,0.2268570191596693,4.048842330791789e-06,5796.0,0.4166666666666667,0.4,0.5111111111111111,4.135167982493453e-06,False
SSI_1162993164,90,0.7444444444444445,0.2141791010806333,9.857136260864806e-27,2335.5,0.75,0.7333333333333333,0.75,1.130562623722663e-25,False
SSI_1074784108,90,0.6388888888888888,0.21162138486546958,1.0624537103532389e-18,5971.0,0.6,0.7,0.6166666666666667,2.0747996917609613e-18,False
SSI_1079199002,90,0.6055555555555555,0.21812918336979953,5.862842676113385e-15,4687.5,0.4166666666666667,0.7666666666666667,0.6333333333333333,8.12417734415485e-15,False
SSI_1079350844,90,0.5388888888888889,0.20650845600842416,8.63524772575496e-12,7976.5,0.55,0.5166666666666667,0.55,1.0040890144702222e-11,False
SSI_1079444113,90,0.5722222222222222,0.20832822503229356,2.2708152029427402e-14,5717.5,0.4,0.6,0.7166666666666667,3.024864526057314e-14,False
SSI_1080684739,90,0.5333333333333333,0.19742303914577072,1.582820027774899e-12,4141.5,0.5,0.5833333333333334,0.5166666666666667,1.9076612372245083e-12,False
SSI_1131870779,90,0.5833333333333334,0.2030758041527959,7.682938383660836e-15,6060.5,0.4166666666666667,0.7333333333333333,0.6,1.052097447941896e-14,False
SSI_1131990656,90,0.46111111111111114,0.21407498783617424,8.841151170074957e-08,5539.0,0.4166666666666667,0.43333333333333335,0.5333333333333333,9.18712560973761e-08,False
SSI_1132028094,90,0.6833333333333333,0.20295745341583493,3.485774262368782e-23,3833.0,0.6666666666666666,0.7,0.6833333333333333,1.5539683436071049e-22,False
SSI_1140342540,90,0.6222222222222222,0.2008303770937712,3.6982376659783e-18,6990.5,0.4666666666666667,0.7833333333333333,0.6166666666666667,6.793078660139088e-18,False
SSI_1162296264,90,0.6833333333333333,0.21659952538319846,1.2266738057139197e-21,3755.0,0.5666666666666667,0.7166666666666667,0.7666666666666667,3.922466109108777e-21,False
SSI_1077713033,90,0.6555555555555556,0.22355179665522612,2.4604417289403163e-18,6273.0,0.6666666666666666,0.5,0.8,4.6024955159274066e-18,False
SSI_1079198905,90,0.36481481481481476,0.23139392385293356,0.0026462585834970435,6063.0,0.2111111111111111,0.48333333333333334,0.4,0.0026681014112601227,False
SSI_1079330439,90,0.6666666666666666,0.2265404056496798,7.193366518964834e-19,4378.0,0.5166666666666667,0.6333333333333333,0.85,1.4369264555623996e-18,False
SSI_1095794595,90,0.6666666666666666,0.2171363774761351,8.050305692265717e-20,4552.0,0.5666666666666667,0.6666666666666666,0.7666666666666667,1.88380237607329e-19,False
SSI_1107085852,90,0.7333333333333333,0.22524722153942953,2.0241124597324872e-24,3723.0,0.6166666666666667,0.75,0.8333333333333334,1.1690086853726872e-23,False
SSI_1132282439,90,0.6425925925925926,0.22750041220448983,3.7424848921015167e-17,7822.0,0.5444444444444444,0.7166666666666667,0.6666666666666666,6.266545984512684e-17,False
SSI_1153004467,90,0.6722222222222223,0.2364678323708485,6.461617627959153e-18,3335.0,0.45,0.7166666666666667,0.85,1.1598627380679068e-17,False
SSI_1159748420,90,0.5111111111111111,0.23600714959836616,1.4541039002397239e-08,5858.5,0.26666666666666666,0.5833333333333334,0.6833333333333333,1.526590386027351e-08,False
SSI_1162002720,90,0.6037037037037037,0.22292420899728602,1.5295515707664006e-14,4765.5,0.5444444444444444,0.5166666666666667,0.75,2.056518705218666e-14,False
SSI_1163272458,90,0.5648148148148148,0.22734147323401988,3.986986723459976e-12,4139.5,0.5611111111111111,0.6333333333333333,0.5,4.723670497290359e-12,False
SSI_1079315202,90,0.6592592592592592,0.20758552358062568,5.75042449629878e-20,4656.5,0.6777777777777778,0.7333333333333333,0.5666666666666667,1.388170656566988e-19,False
SSI_1121558943,90,0.662962962962963,0.20708862750572282,6.815055469218449e-21,5140.5,0.711111111111111,0.611111111111111,0.6666666666666666,1.8855244067158176e-20,False
SSI_1131893769,90,0.7370370370370369,0.20734262639504666,1.4632835298080647e-26,4137.5,0.711111111111111,0.65,0.85,1.5958935996969207e-25,False
SSI_1131953320,90,0.6611111111111111,0.205253179538068,4.274749983251472e-21,3780.0,0.7,0.5833333333333334,0.7,1.2402867231690436e-20,False
SSI_1132224988,90,0.5,0.20323249243617406,3.619315833931032e-10,2509.5,0.35,0.6166666666666667,0.5333333333333333,3.9918684344440233e-10,False
SSI_1132242268,90,0.6111111111111112,0.2118439752899846,2.7888339140236315e-16,4549.5,0.5333333333333333,0.6166666666666667,0.6833333333333333,4.2608638223638098e-16,False
SSI_1157975115,90,0.6555555555555556,0.20524271004979838,3.218602120520389e-20,4981.0,0.6666666666666666,0.6666666666666666,0.6333333333333333,8.081238417709467e-20,False
SSI_1159167817,90,0.5462962962962963,0.19497598592738932,2.021490457092144e-13,4045.0,0.5944444444444446,0.5444444444444444,0.5,2.550878712126089e-13,False
SSI_1160132089,90,0.6537037037037037,0.21354407856870464,2.43032663996187e-19,3380.0,0.6333333333333333,0.5444444444444444,0.7833333333333333,5.249591495514455e-19,False
SSI_1161917028,90,0.6222222222222222,0.2000842448194578,3.096711980086789e-18,2940.0,0.5,0.6166666666666667,0.75,5.739960066276196e-18,False
SSI_1120650486,90,0.7111111111111111,0.2265783385781929,2.2357971987846123e-22,4430.0,0.5666666666666667,0.6666666666666666,0.9,8.351762319007351e-22,False
SSI_1124250919,90,0.75,0.22116078301656808,6.602076700075147e-27,4503.5,0.7166666666666667,0.7166666666666667,0.8166666666666667,8.187245369687099e-26,False
SSI_1129659483,90,0.7388888888888889,0.21763893820169594,2.6365774814250403e-25,5573.0,0.5666666666666667,0.8,0.85,1.9342819180544666e-24,False
SSI_1131909095,90,0.4703703703703703,0.22528864429736584,3.8955561610162175e-07,2952.5,0.5,0.47777777777777775,0.43333333333333335,4.0087799921493765e-07,False
SSI_1131990824,90,0.7666666666666667,0.21773154512450593,2.212999043170456e-28,6908.5,0.7166666666666667,0.7333333333333333,0.85,4.701179706491673e-27,False
SSI_1132873577,90,0.5333333333333333,0.2186629502512171,7.179606394597333e-11,3634.5,0.23333333333333334,0.6333333333333333,0.7333333333333333,8.060559936581474e-11,False
SSI_1142559341,90,0.7,0.22575726769621687,1.4907364568630962e-21,2207.0,0.6666666666666666,0.5666666666666667,0.8666666666666667,4.6931303661295664e-21,False
SSI_1149686990,90,0.4111111111111111,0.22078469067467,3.963609018162619e-05,3035.5,0.65,0.2833333333333333,0.3,4.022890249842658e-05,False
SSI_1159775451,90,0.7277777777777777,0.22965636812946152,6.3631308200741846e-24,2867.5,0.65,0.7666666666666667,0.7666666666666667,3.2521189526027686e-23,False
SSI_1160571125,90,0.7277777777777777,0.21781454237209266,2.766099220884903e-25,3101.5,0.6166666666666667,0.7833333333333333,0.7833333333333333,2.023227663659227e-24,False
SSI_1079517253,90,0.4592592592592592,0.21694018836986528,4.119916803690272e-07,4729.0,0.4,0.43333333333333335,0.5444444444444445,4.2378765269117197e-07,False
SSI_1096253808,90,0.40555555555555556,0.2107433302953272,3.551918060001889e-05,2258.5,0.3333333333333333,0.45,0.43333333333333335,3.606540241306989e-05,False
SSI_1125242407,90,0.6444444444444445,0.20995533692701468,7.175161295228938e-19,4141.5,0.45,0.7,0.7833333333333333,1.4356199053435132e-18,False
SSI_1135546550,90,0.5148148148148147,0.21471393851358891,6.023815866166059e-10,5885.5,0.4666666666666667,0.6333333333333333,0.4444444444444445,6.593271577528531e-10,False
SSI_1138973319,90,0.6148148148148148,0.21471623134837906,5.165272716383319e-16,6994.0,0.5277777777777778,0.7,0.6166666666666667,7.684994668772502e-16,False
SSI_1144779321,90,0.6203703703703703,0.21728355723876602,1.5268980091117666e-16,3975.0,0.47777777777777775,0.6833333333333333,0.7,2.398850055472698e-16,False
